_join_year,player_name_clean_nfl,school_clean_nfl,position_nfl,pfr_player_id,gsis_id,player_id,player_name_clean_jack,school_clean_jack,position_jack,name_norm
2014,Charles Leno Jr.,Boise St.,T,LenoCh00,00-0031095,34588,Charles Leno,Boise State,Offensive Tackle,charles leno
2014,Jonathan Dowling,Western Kentucky,DB,DowlJo00,00-0031272,34844,Jonathan Dowling,Western Kentucky,Cornerback,jonathan dowling
2014,Jonathan Dowling,Western Kentucky,DB,DowlJo00,00-0031272,35160,Jonathan Dowling,Western Kentucky,Safety,jonathan dowling
2014,Ahmad Dixon,Baylor,DB,DixoAh00,00-0031096,33084,Ahmad Dixon,Baylor,Safety,ahmad dixon
2014,Michael Sam,Missouri,DE,SamxMi00,00-0031398,33852,Michael Sam,Missouri,Defensive End,michael sam
2014,Demetrius Rhaney,Tennessee St.,OL,RhanDe00,00-0031399,34911,Demetrius Rhaney,Tennessee State,,demetrius rhaney
2014,Ken Bishop,Northern Illinois,DT,BishKe01,00-0031245,34167,Ken Bishop,Northern Illinois,Defensive Tackle,ken bishop
2014,Lavelle Westbrooks,Georgia Southern,DB,WestLa00,,33827,Lavelle Westbrooks,Georgia Southern,Cornerback,lavelle westbrooks
2014,Yawin Smallwood,Connecticut,LB,SmalYa00,00-0031195,33639,Yawin Smallwood,Connecticut,Inside Linebacker,yawin smallwood
2014,Terrance Mitchell,Oregon,DB,MitcTe00,00-0031097,34733,Terrance Mitchell,Oregon,Cornerback,terrance mitchell
2014,Tyler Starr,South Dakota,LB,StarTy00,00-0031196,34525,Tyler Starr,South Dakota,Outside Linebacker,tyler starr
2014,Lonnie Ballentine,Memphis,DB,BallLo00,00-0031098,34008,Lonnie Ballentine,Memphis,Safety,lonnie ballentine
2015,Jameis Winston,Florida St.,QB,WinsJa00,00-0031503,46810,Jameis Winston,Florida State,Quarterback,jameis winston
2015,Marcus Mariota,Oregon,QB,MariMa01,00-0032268,46814,Marcus Mariota,Oregon,Quarterback,marcus mariota
2015,Dante Fowler,Florida,OLB,FowlDa00,00-0032052,46813,Dante Fowler Jr.,Florida,Defensive End,dante fowler
2015,Amari Cooper,Alabama,WR,CoopAm00,00-0031544,46812,Amari Cooper,Alabama,Wide Receiver,amari cooper
2015,Brandon Scherff,Iowa,T,ScheBr00,00-0032053,46815,Brandon Scherff,Iowa,Offensive Tackle,brandon scherff
2015,Leonard Williams,USC,DE,WillLe02,00-0031933,46811,Leonard Williams,USC,Defensive End,leonard williams
2015,Kevin White,West Virginia,WR,WhitKe00,00-0031545,46816,Kevin White,West Virginia,Wide Receiver,kevin white
2015,Kevin White,West Virginia,WR,WhitKe00,00-0031545,47032,Kevin White,TCU,Cornerback,kevin white
2015,Vic Beasley,Clemson,OLB,BeasVi00,00-0032240,46834,Vic Beasley,Clemson,Outside Linebacker,vic beasley
2015,Ereck Flowers,Miami (FL),T,FlowEr00,00-0032259,46822,Ereck Flowers,Miami,Offensive Tackle,ereck flowers
2015,Todd Gurley,Georgia,RB,GurlTo01,00-0032241,46817,Todd Gurley,Georgia,Running Back,todd gurley
2015,Trae Waynes,Michigan St.,CB,WaynTr00,00-0031546,46819,Trae Waynes,Michigan State,Cornerback,trae waynes
2015,Danny Shelton,Washington,NT,ShelDa01,00-0032143,46823,Danny Shelton,Washington,Defensive Tackle,danny shelton
2015,Andrus Peat,Stanford,T,PeatAn00,00-0032203,46820,Andrus Peat,Stanford,Offensive Tackle,andrus peat
2015,DeVante Parker,Louisville,WR,ParkDe01,00-0031547,46818,DeVante Parker,Louisville,Wide Receiver,devante parker
2015,Melvin Gordon,Wisconsin,RB,GordMe00,00-0032144,46826,Melvin Gordon,Wisconsin,Running Back,melvin gordon
2015,Kevin Johnson,Wake Forest,CB,JohnKe04,00-0031548,46824,Kevin Johnson,Wake Forest,Cornerback,kevin johnson
2015,Arik Armstead,Oregon,DT,ArmsAr01,00-0032164,46821,Arik Armstead,Oregon,Defensive End,arik armstead
2015,Marcus Peters,Washington,CB,PeteMa00,00-0032165,46830,Marcus Peters,Washington,Cornerback,marcus peters
2015,Cameron Erving,Florida St.,C,ErviCa00,00-0032145,46825,Cameron Erving,Florida State,Center,cameron erving
2015,Nelson Agholor,USC,WR,AghoNe00,00-0031549,46832,Nelson Agholor,USC,Wide Receiver,nelson agholor
2015,Cedric Ogbuehi,Texas A&M,T,OgbuCe00,00-0032233,46844,Cedric Ogbuehi,Texas A&M,Offensive Tackle,cedric ogbuehi
2015,Bud Dupree,Kentucky,OLB,DuprAl00,00-0032146,46833,Bud Dupree,Kentucky,Outside Linebacker,bud dupree
2015,Shane Ray,Missouri,DE,RayxSh00,00-0032221,46840,Shane Ray,Missouri,Outside Linebacker,shane ray
2015,D.J. Humphries,Florida,T,HumpD.00,00-0032222,46841,D.J. Humphries,Florida,Offensive Tackle,d j humphries
2015,Shaq Thompson,Washington,OLB,ThomSh01,00-0031550,46878,Shaq Thompson,Washington,Outside Linebacker,shaq thompson
2015,Breshad Perriman,Central Florida,WR,PerrBr02,00-0032054,46829,Breshad Perriman,UCF,Wide Receiver,breshad perriman
2015,Byron Jones,Connecticut,CB,JoneBy00,00-0032239,46846,Byron Jones,Connecticut,Cornerback,byron jones
2015,Laken Tomlinson,Duke,G,TomlLa01,00-0032234,46862,Laken Tomlinson,Duke,Offensive Guard,laken tomlinson
2015,Phillip Dorsett,Miami (FL),WR,DorsPh00,00-0032208,46836,Phillip Dorsett,Miami,Wide Receiver,phillip dorsett
2015,Damarious Randall,Arizona St.,S,RandDa00,00-0032251,46847,Damarious Randall,Arizona State,Safety,damarious randall
2015,Stephone Anthony,Clemson,ILB,AnthSt00,00-0032102,46859,Stephone Anthony,Clemson,Inside Linebacker,stephone anthony
2015,Malcom Brown,Texas,DT,BrowMa01,00-0032261,46828,Malcom Brown,Texas,Defensive Tackle,malcom brown
2015,Landon Collins,Alabama,S,CollLa00,00-0032262,46842,Landon Collins,Alabama,Safety,landon collins
2015,Donovan Smith,Penn St.,T,SmitDo02,00-0032217,46856,Donovan Smith,Penn State,Offensive Tackle,donovan smith
2015,Mario Edwards,Florida St.,DT,EdwaMa01,00-0032265,46857,Mario Edwards Jr.,Florida State,Defensive End,mario edwards
2015,T.J. Yeldon,Alabama,RB,YeldT.00,00-0032209,46873,T.J. Yeldon,Alabama,Running Back,t j yeldon
2015,Devin Smith,Ohio St.,WR,SmitDe04,00-0031934,46837,Devin Smith,Ohio State,Wide Receiver,devin smith
2015,Preston Smith,Mississippi St.,DE,SmitPr00,00-0031935,46852,Preston Smith,Mississippi State,Defensive End,preston smith
2015,Eddie Goldman,Florida St.,DT,GoldEd00,00-0031551,46835,Eddie Goldman,Florida State,Defensive Tackle,eddie goldman
2015,Dorial Green-Beckham,Oklahoma,WR,GreeDo00,00-0032218,46868,Dorial Green-Beckham,Missouri,Wide Receiver,dorial green-beckham
2015,Devin Funchess,Michigan,WR,FuncDe00,00-0032055,46849,Devin Funchess,Michigan,Wide Receiver,devin funchess
2015,Jalen Collins,LSU,CB,CollJa02,00-0031552,46854,Jalen Collins,LSU,Cornerback,jalen collins
2015,Benardrick McKinney,Mississippi St.,ILB,McKiBe00,00-0031553,46871,Benardrick McKinney,Mississippi State,Inside Linebacker,benardrick mckinney
2015,Hau'oli Kikaha,Washington,OLB,KikaHa00,00-0032056,46851,Hau'Oli Kikaha,Washington,Outside Linebacker,hau'oli kikaha
2015,Eric Kendricks,UCLA,ILB,KendEr00,00-0031554,46838,Eric Kendricks,UCLA,Inside Linebacker,eric kendricks
2015,Jaquiski Tartt,Samford,S,TartJa00,00-0032057,46908,Jaquiski Tartt,Samford,Safety,jaquiski tartt
2015,Eric Rowe,Utah,CB,RoweEr00,00-0031555,46863,Eric Rowe,Utah,Cornerback,eric rowe
2015,Denzel Perryman,Miami (FL),ILB,PerrDe00,00-0032103,46850,Denzel Perryman,Miami,Inside Linebacker,denzel perryman
2015,Mitch Morse,Missouri,G,MorsMi00,00-0031936,46900,Mitch Morse,Missouri,Offensive Guard,mitch morse
2015,Ronald Darby,Florida St.,CB,DarbRo00,00-0032195,46869,Ronald Darby,Florida State,Cornerback,ronald darby
2015,Nate Orchard,Utah,DE,OrchNa00,00-0031556,46876,Nate Orchard,Utah,Outside Linebacker,nate orchard
2015,Jordan Phillips,Oklahoma,NT,PhilJo01,00-0031557,46855,Jordan Phillips,Oklahoma,Defensive Tackle,jordan phillips
2015,Jake Fisher,Oregon,T,FishJa00,00-0032196,46848,Jake Fisher,Oregon,Offensive Tackle,jake fisher
2015,Ameer Abdullah,Nebraska,RB,AbduAm00,00-0032104,46853,Ameer Abdullah,Nebraska,Running Back,ameer abdullah
2015,Maxx Williams,Minnesota,TE,WillMa04,00-0031558,46858,Maxx Williams,Minnesota,Tight End,maxx williams
2015,Senquez Golson,Mississippi,CB,GolsSe00,00-0032105,46877,Senquez Golson,Ole Miss,Cornerback,senquez golson
2015,Markus Golden,Missouri,DE,GoldMa00,00-0032127,46884,Markus Golden,Missouri,Defensive End,markus golden
2015,Ty Sambrailo,Colorado St.,T,SambTy00,00-0032147,46899,Ty Sambrailo,Colorado State,Offensive Tackle,ty sambrailo
2015,Randy Gregory,Nebraska,OLB,GregRa00,00-0032197,46827,Randy Gregory,Nebraska,Outside Linebacker,randy gregory
2015,Ali Marpet,Hobart,C,MarpAl00,00-0032243,46892,Ali Marpet,Hobart,Offensive Guard,ali marpet
2015,Quinten Rollins,Miami (OH),CB,RollQu00,00-0031937,46880,Quinten Rollins,Miami (OH),Cornerback,quinten rollins
2015,Frank Clark,Michigan,DE,ClarFr01,00-0032210,47020,Frank Clark,Michigan,Defensive End,frank clark
2015,Jordan Richards,Stanford,S,RichJo00,00-0031559,47012,Jordan Richards,Stanford,Safety,jordan richards
2015,D'Joun Smith,Florida Atlantic,CB,SmitDJ00,00-0032271,46893,D'Joun Smith,Florida Atlantic,Cornerback,d'joun smith
2015,Jeremiah Poutasi,Utah,G,PoutJe00,00-0032263,46909,Jeremiah Poutasi,Utah,Offensive Guard,jeremiah poutasi
2015,A.J. Cann,South Carolina,G,CannA.00,00-0032255,46879,A.J. Cann,South Carolina,Offensive Guard,a j cann
2015,Clive Walford,Miami (FL),TE,WalfCl00,00-0032256,46872,Clive Walford,Miami,Tight End,clive walford
2015,Tyler Lockett,Kansas St.,WR,LockTy00,00-0032211,46861,Tyler Lockett,Kansas State,Wide Receiver,tyler lockett
2015,Jaelen Strong,Arizona St.,WR,StroJa01,00-0031560,46839,Jaelen Strong,Arizona State,Wide Receiver,jaelen strong
2015,Hroniss Grasu,Oregon,C,GrasHr00,00-0031561,46896,Hroniss Grasu,Oregon,Center,hroniss grasu
2015,Jamon Brown,Louisville,T,BrowJa04,00-0032244,47001,Jamon Brown,Louisville,Offensive Tackle,jamon brown
2015,Tevin Coleman,Indiana,RB,ColeTe01,00-0032058,46875,Tevin Coleman,Indiana,Running Back,tevin coleman
2015,Garrett Grayson,Colorado St.,QB,GrayGa00,00-0032148,46930,Garrett Grayson,Colorado State,Quarterback,garrett grayson
2015,Chris Conley,Georgia,WR,ConlCh00,00-0032128,46937,Chris Conley,Georgia,Wide Receiver,chris conley
2015,Duke Johnson,Miami (FL),RB,JohnDu00,00-0032257,46874,Duke Johnson,Miami,Running Back,duke johnson
2015,P.J. Williams,Florida St.,CB,WillP.00,00-0032059,46867,P.J. Williams,Florida State,Cornerback,p j williams
2015,Eli Harold,Virginia,OLB,HaroEl00,00-0032060,46843,Eli Harold,Virginia,Outside Linebacker,eli harold
2015,Alex Carter,Stanford,CB,CartAl01,00-0031563,46910,Alex Carter,Stanford,Cornerback,alex carter
2015,John Miller,Louisville,G,MillJo04,00-0032149,46979,John Miller,Louisville,Offensive Guard,john miller
2015,Lorenzo Mauldin,Louisville,OLB,MaulLo00,00-0031564,46926,Lorenzo Mauldin,Louisville,Outside Linebacker,lorenzo mauldin
2015,Craig Mager,Texas St.,CB,MageCr00,00-0032106,47010,Craig Mager,Texas State,Cornerback,craig mager
2015,Jordan Hicks,Texas,OLB,HickJo00,00-0032129,46950,Jordan Hicks,Texas,Inside Linebacker,jordan hicks
2015,Tyler Kroft,Rutgers,TE,KrofTy00,00-0032214,46885,Tyler Kroft,Rutgers,Tight End,tyler kroft
2015,David Johnson,Northern Iowa,RB,JohnDa08,00-0032187,46905,David Johnson,Northern Iowa,Running Back,david johnson
2015,Sammie Coates,Auburn,WR,CoatSa00,00-0032166,46881,Sammie Coates,Auburn,Wide Receiver,sammie coates
2015,Danielle Hunter,LSU,DE,HuntDa01,00-0031565,46894,Danielle Hunter,LSU,Defensive End,danielle hunter
2015,Sean Mannion,Oregon St.,QB,MannSe00,00-0032245,46917,Sean Mannion,Oregon State,Quarterback,sean mannion
2015,Carl Davis,Iowa,DT,DaviCa01,00-0031938,46866,Carl Davis,Iowa,Defensive Tackle,carl davis
2015,Chaz Green,Florida,T,GreeCh02,00-0032204,46942,Chaz Green,Florida,Offensive Tackle,chaz green
2015,Jeff Heuerman,Ohio St.,TE,HeueJe00,00-0032227,46913,Jeff Heuerman,Ohio State,Tight End,jeff heuerman
2015,Henry Anderson,Stanford,DE,AndeHe00,00-0032269,46886,Henry Anderson,Stanford,Defensive End,henry anderson
2015,Ty Montgomery,Stanford,WR,MontTy01,00-0032200,46916,Ty Montgomery,Stanford,Wide Receiver,ty montgomery
2015,Matt Jones,Florida,RB,JoneMa04,00-0031939,46944,Matt Jones,Florida,Running Back,matt jones
2015,Xavier Cooper,Washington St.,DT,CoopXa00,00-0032061,46902,Xavier Cooper,Washington State,Defensive Tackle,xavier cooper
2015,Geneo Grissom,Oklahoma,DE,GrisGe00,00-0031940,46959,Geneo Grissom,Oklahoma,Defensive End,geneo grissom
2015,Steven Nelson,Oregon St.,CB,NelsSt01,00-0032150,46915,Steven Nelson,Oregon State,Cornerback,steven nelson
2015,Paul Dawson,TCU,ILB,DawsPa00,00-0032167,46883,Paul Dawson,TCU,Outside Linebacker,paul dawson
2015,Angelo Blackson,Auburn,DT,BlacAn00,00-0032107,46991,Angelo Blackson,Auburn,Defensive Tackle,angelo blackson
2015,Trey Flowers,Arkansas,DE,FlowTr00,00-0031566,46870,Trey Flowers,Arkansas,Defensive End,trey flowers
2015,Daryl Williams,Oklahoma,G,WillDa06,00-0031567,46897,Daryl Williams,Oklahoma,Offensive Tackle,daryl williams
2015,Bryce Petty,Baylor,QB,PettBr01,00-0031568,46890,Bryce Petty,Baylor,Quarterback,bryce petty
2015,James Sample,Louisville,S,SampJa00,00-0032108,46904,James Sample,Louisville,Safety,james sample
2015,Jamison Crowder,Duke,WR,CrowJa00,00-0031941,46932,Jamison Crowder,Duke,Wide Receiver,jamison crowder
2015,Jeremy Langford,Michigan St.,RB,LangJe00,00-0031569,46906,Jeremy Langford,Michigan State,Running Back,jeremy langford
2015,Justin Hardy,East Carolina,WR,HardJu00,00-0031570,46887,Justin Hardy,East Carolina,Wide Receiver,justin hardy
2015,Jalston Fowler,Alabama,FB,FowlJa00,00-0032130,46958,Jalston Fowler,Alabama,Fullback,jalston fowler
2015,Clayton Geathers,Central Florida,S,GeatCl00,00-0031571,46936,Clayton Geathers,UCF,Safety,clayton geathers
2015,T.J. Clemmings,Pittsburgh,T,ClemT.00,00-0031572,46845,T.J. Clemmings,Pittsburgh,Offensive Tackle,t j clemmings
2015,Tre' Jackson,Florida St.,G,JackTr00,00-0031573,46889,Tre Jackson,Florida State,Offensive Guard,tre jackson
2015,Arie Kouandjio,Alabama,G,KouaAr00,00-0031942,46986,Arie Kouandjio,Alabama,Offensive Guard,arie kouandjio
2015,Gabe Wright,Auburn,DT,WrigGa00,00-0031574,46923,Gabe Wright,Auburn,Defensive Tackle,gabe wright
2015,Jamil Douglas,Arizona St.,G,DougJa00,00-0031575,47003,Jamil Douglas,Arizona State,Offensive Guard,jamil douglas
2015,Ibraheim Campbell,Northwestern,S,CampIb00,00-0032198,46955,Ibraheim Campbell,Northwestern,Safety,ibraheim campbell
2015,Rodney Gunter,Delaware St.,DT,GuntRo00,00-0032131,47296,Rodney Gunter,Delaware State,Defensive Tackle,rodney gunter
2015,Blake Bell,Oklahoma,TE,BellBl00,00-0032062,47000,Blake Bell,Oklahoma,Tight End,blake bell
2015,Ramik Wilson,Georgia,ILB,WilsRa00,00-0031943,46940,Ramik Wilson,Georgia,Outside Linebacker,ramik wilson
2015,Andrew Donnal,Iowa,T,DonnAn00,00-0032246,46967,Andrew Donnal,Iowa,Offensive Tackle,andrew donnal
2015,Josh Shaw,USC,CB,ShawJo00,00-0032168,46980,Josh Shaw,USC,Safety,josh shaw
2015,Doran Grant,Ohio St.,CB,GranDo00,00-0031944,46895,Doran Grant,Ohio State,Cornerback,doran grant
2015,Za'Darius Smith,Kentucky,DE,SmitZa00,00-0031576,46907,Za'Darius Smith,Kentucky,Defensive End,za'darius smith
2015,Vince Mayle,Washington St.,WR,MaylVi00,00-0032188,46960,Vince Mayle,Washington State,Wide Receiver,vince mayle
2015,Kwon Alexander,LSU,OLB,AlexKw00,00-0032109,46901,Kwon Alexander,LSU,Outside Linebacker,kwon alexander
2015,Mike Davis,South Carolina,RB,DaviMi01,00-0032063,46928,Mike Davis,South Carolina,Running Back,mike davis
2015,Damien Wilson,Minnesota,ILB,WilsDa02,00-0032215,47008,Damien Wilson,Minnesota,Inside Linebacker,damien wilson
2015,Jon Feliciano,Miami (FL),G,FeliJo00,00-0032151,47045,Jon Feliciano,Miami,Offensive Guard,jon feliciano
2015,Jake Ryan,Michigan,OLB,RyanJa00,00-0031578,46946,Jake Ryan,Michigan,Outside Linebacker,jake ryan
2015,Terry Poole,San Diego St.,G,PoolTe00,00-0031579,47118,Terry Poole,San Diego State,Offensive Tackle,terry poole
2015,Shaq Mason,Georgia Tech,C,MasoSh01,00-0031580,47018,Shaq Mason,Georgia Tech,Center,shaq mason
2015,DeAndre Smelter,Georgia Tech,WR,SmelDe00,00-0032064,46990,DeAndre Smelter,Georgia Tech,Wide Receiver,deandre smelter
2015,Max Garcia,Florida,C,GarcMa00,00-0032132,46941,Max Garcia,Florida,Center,max garcia
2015,Mark Glowinski,West Virginia,G,GlowMa00,00-0031581,47034,Mark Glowinski,West Virginia,Offensive Guard,mark glowinski
2015,Marcus Hardison,Arizona St.,DE,HardMa00,00-0032169,46925,Marcus Hardison,Arizona State,Defensive Tackle,marcus hardison
2015,Tray Walker,Texas Southern,CB,WalkTr00,00-0031582,47369,Tray Walker,Texas Southern,Cornerback,tray walker
2015,Grady Jarrett,Clemson,NT,JarrGr00,00-0031583,46860,Grady Jarrett,Clemson,Defensive Tackle,grady jarrett
2015,David Cobb,Minnesota,RB,CobbDa00,00-0032133,46953,David Cobb,Minnesota,Running Back,david cobb
2015,Rashad Greene,Florida St.,WR,GreeRa00,00-0032170,46882,Rashad Greene,Florida State,Wide Receiver,rashad greene
2015,Ben Heeney,Kansas,ILB,HeenBe00,00-0032201,47080,Ben Heeney,Kansas,Inside Linebacker,ben heeney
2015,Martrell Spaight,Arkansas,OLB,SpaiMa00,00-0031945,47069,Martrell Spaight,Arkansas,Outside Linebacker,martrell spaight
2015,Adrian Amos,Penn St.,S,AmosAd00,00-0031584,46934,Adrian Amos,Penn State,Safety,adrian amos
2015,MyCole Pruitt,Southern Illinois,TE,PruiMy00,00-0031585,46938,MyCole Pruitt,Southern Illinois,Tight End,mycole pruitt
2015,Mykkele Thompson,Texas,S,ThomMy00,00-0031586,47334,Mykkele Thompson,Texas,Safety,mykkele thompson
2015,Bobby McCain,Memphis,CB,McCaBo01,00-0031587,47011,Bobby McCain,Memphis,Cornerback,bobby mccain
2015,Stefon Diggs,Maryland,WR,DiggSt00,00-0031588,46918,Stefon Diggs,Maryland,Wide Receiver,stefon diggs
2015,Brett Hundley,UCLA,QB,HundBr00,00-0031589,46951,Brett Hundley,UCLA,Quarterback,brett hundley
2015,Davis Tull,Chattanooga,OLB,TullDa00,00-0031946,46924,Davis Tull,Chattanooga,Outside Linebacker,davis tull
2015,Jay Ajayi,Boise St.,RB,AjayJa00,00-0031590,46891,Jay Ajayi,Boise State,Running Back,jay ajayi
2015,David Parry,Stanford,NT,ParrDa00,00-0031592,46999,David Parry,Stanford,Defensive Tackle,david parry
2015,Jarvis Harrison,Texas A&M,G,HarrJa02,00-0031593,46933,Jarvis Harrison,Texas A&M,Offensive Guard,jarvis harrison
2015,Kyle Emanuel,North Dakota St.,OLB,EmanKy00,00-0032110,46929,Kyle Emanuel,North Dakota State,Outside Linebacker,kyle emanuel
2015,Tyeler Davison,Fresno St.,DT,DaviTy01,00-0031947,47002,Tyeler Davison,Fresno State,Defensive Tackle,tyeler davison
2015,Karlos Williams,Florida St.,RB,WillKa01,00-0032152,47014,Karlos Williams,Florida State,Running Back,karlos williams
2015,Tony Lippett,Michigan St.,WR,LippTo00,00-0031594,47022,Tony Lippett,Michigan State,Wide Receiver,tony lippett
2015,C.J. Uzomah,Auburn,TE,UzomC.00,00-0032134,47234,C.J. Uzomah,Auburn,Tight End,c j uzomah
2015,Jesse James,Penn St.,TE,JameJe00,00-0032135,47046,Jesse James,Penn State,Tight End,jesse james
2015,Neiron Ball,Florida,OLB,BallNe00,00-0032205,47087,Neiron Ball,Florida,Outside Linebacker,neiron ball
2015,Kenny Bell,Nebraska,WR,BellKe02,00-0032113,46914,Kenny Bell,Nebraska,Wide Receiver,kenny bell
2015,Ryan Russell,Purdue,DE,RussRy00,00-0031948,47006,Ryan Russell,Purdue,Defensive End,ryan russell
2015,Lorenzo Doss,Tulane,CB,DossLo00,00-0032136,46994,Lorenzo Doss,Tulane,Cornerback,lorenzo doss
2015,Bradley Pinion,Clemson,P,PiniBr00,00-0032065,47149,Bradley Pinion,Clemson,Punter,bradley pinion
2015,Joe Cardona,Navy,LS,CardJo00,00-0032228,47150,Joe Cardona,Navy,Long Snapper,joe cardona
2015,Damian Swann,Georgia,CB,SwanDa02,00-0031949,47112,Damian Swann,Georgia,Cornerback,damian swann
2015,Michael Burton,Rutgers,FB,BurtMi00,00-0031595,47125,Michael Burton,Rutgers,Fullback,michael burton
2015,David Mayo,Texas St.,LB,MayoDa00,00-0031596,47214,David Mayo,Texas State,Inside Linebacker,david mayo
2015,Tye Smith,Towson,CB,SmitTy01,00-0031597,46981,Tye Smith,Towson,Cornerback,tye smith
2015,Nick Boyle,Delaware,TE,BoylNi00,00-0031598,46992,Nick Boyle,Delaware,Tight End,nick boyle
2015,D.J. Alexander,Oregon St.,OLB,AlexD.00,00-0031950,47760,D.J. Alexander,Oregon State,Outside Linebacker,d j alexander
2015,James O'Shaughnessy,Illinois St.,TE,O'ShJa00,00-0031951,47081,James O'Shaughnessy,Illinois State,Tight End,james o'shaughnessy
2015,Cameron Artis-Payne,Auburn,RB,ArtiCa00,00-0031599,46983,Cameron Artis-Payne,Auburn,Running Back,cameron artis-payne
2015,Keith Mumphery,Michigan St.,WR,MumpKe00,00-0031600,47438,Keith Mumphery,Michigan State,Wide Receiver,keith mumphery
2015,Robert Myers,Tennessee St.,G,MyerRo01,00-0031601,46998,Robert Myers,Tennessee State,Offensive Guard,robert myers
2015,Deiontrez Mount,Louisville,OLB,MounDe00,00-0032114,47273,Deiontrez Mount,Louisville,Outside Linebacker,deiontrez mount
2015,Max Valles,Virginia,OLB,VallMa00,00-0032153,47134,Max Valles,Virginia,Inside Linebacker,max valles
2015,Michael Bennett,Ohio St.,DT,BennMi01,00-0032154,46865,Michael Bennett,Ohio State,Defensive Tackle,michael bennett
2015,Kyshoen Jarrett,Virginia Tech,S,JarrKy00,00-0031952,47116,Kyshoen Jarrett,Virginia Tech,Safety,kyshoen jarrett
2015,Tevin Mitchel,Arkansas,CB,MitcTe01,00-0032066,47769,Tevin Mitchel,Arkansas,Outside Linebacker,tevin mitchel
2015,Tayo Fabuluje,TCU,T,FabuTa00,00-0031603,47130,Tayo Fabuluje,TCU,Offensive Tackle,tayo fabuluje
2015,Kaelin Clay,Utah,WR,ClayKa00,00-0032115,47128,Kaelin Clay,Utah,Wide Receiver,kaelin clay
2015,Tyrus Thompson,Oklahoma,T,ThomTy01,00-0031604,46927,Tyrus Thompson,Oklahoma,Offensive Tackle,tyrus thompson
2015,Geremy Davis,Connecticut,WR,DaviGe00,00-0031953,47009,Geremy Davis,Connecticut,Wide Receiver,geremy davis
2015,Evan Spencer,Ohio St.,WR,SpenEv00,00-0031954,47424,Evan Spencer,Ohio State,Wide Receiver,evan spencer
2015,Tony Steward,Clemson,OLB,StewTo01,00-0032189,47120,Tony Steward,Clemson,Outside Linebacker,tony steward
2015,Charles Gaines,Louisville,CB,GainCh00,00-0031955,46903,Charles Gaines,Louisville,Cornerback,charles gaines
